"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"aJJlY5xvqS180wtRIHEWqA","21 Bedford St","Italian","{""latitude"":{""N"":""40.72903""},""longitude"":{""N"":""-74.00357""}}","2021-10-12 15:29:44","Cotenna","4","4","10014"
"FRp1NwIyp6tkDU986cJkXQ","75 Thompson St","Italian","{""latitude"":{""N"":""40.7246""},""longitude"":{""N"":""-74.0029799""}}","2021-10-12 15:30:47","Piccola Cucina Estiatorio","4.5","4.5","10012"
"X8Hl9OezX-Yr9Jir3fsF7g","310 2nd Ave","Italian","{""latitude"":{""N"":""40.73483""},""longitude"":{""N"":""-73.98282""}}","2021-10-12 15:30:13","Posto","4","4","10003"
"M4pCWzdBCkp2g_d834a7Hw","78 Rivington St","Italian","{""latitude"":{""N"":""40.7204716""},""longitude"":{""N"":""-73.9893263""}}","2021-10-12 15:29:44","Sauce","4","4","10002"
"b46yXCppjKNXgOt86AF-pQ","1159 3rd Ave","Italian","{""latitude"":{""N"":""40.76686""},""longitude"":{""N"":""-73.96249""}}","2021-10-12 15:29:43","Jardino Restaurant","4.5","4.5","10065"
"VmdyRRMtUXOWV7F7w0ImwQ","106 E 60th St","Italian","{""latitude"":{""N"":""40.763174""},""longitude"":{""N"":""-73.969046""}}","2021-10-12 15:28:41","Piccola Cucina Uptown","4.5","4.5","10022"
"goqTQ4tOD-asC_ZJBW9l7w","236 W 56th St","Italian","{""latitude"":{""N"":""40.76553""},""longitude"":{""N"":""-73.98274""}}","2021-10-12 15:30:48","Patsy's Italian Restaurant","4","4","10019"
"riykDqJw_NPGssLgqCeD-Q","1555 2nd Ave","Italian","{""latitude"":{""N"":""40.774587""},""longitude"":{""N"":""-73.954513""}}","2021-10-12 15:30:13","Aunt Jake's","4.5","4.5","10028"
"JliAIBARXi9uISzNG26DVw","1621 2nd Ave","Italian","{""latitude"":{""N"":""40.7767632368091""},""longitude"":{""N"":""-73.9526632086427""}}","2021-10-12 15:30:48","Elio's","3.5","3.5","10028"
"T-RXDLq_VEv7s1_SooYIYQ","57 W 10th St","Italian","{""latitude"":{""N"":""40.73467""},""longitude"":{""N"":""-73.99786""}}","2021-10-12 15:30:47","Osteria 57","4.5","4.5","10011"
"C3E8CVVwzKtOv_sRR1WuRQ","283 Amsterdam Ave","Italian","{""latitude"":{""N"":""40.77932""},""longitude"":{""N"":""-73.9809""}}","2021-10-12 15:30:14","Salumeria Rosi","4","4","10023"
"H_TGP2AgX3IUmzq8Aml79Q","190-A Duane St","Italian","{""latitude"":{""N"":""40.71734""},""longitude"":{""N"":""-74.01044""}}","2021-10-12 15:30:14","L' Angolo Tribeca","3.5","3.5","10013"
"OCTiJwvjoK81WoDwsTkFvA","136 Mulberry St","Italian","{""latitude"":{""N"":""40.718554""},""longitude"":{""N"":""-73.997447""}}","2021-10-12 15:28:42","Paesano of Mulberry Street","4","4","10013"
"HodL0fXoF08C3Ir-kLeTtw","14 Bedford Ave","Italian","{""latitude"":{""N"":""40.72371""},""longitude"":{""N"":""-73.95157""}}","2021-10-12 15:28:42","Forma Pasta Factory","4.5","4.5","11222"
"NGyFpNCrzqEG3B0Z0drKfw","646 Amsterdam Ave","Italian","{""latitude"":{""N"":""40.791287""},""longitude"":{""N"":""-73.972777""}}","2021-10-12 15:29:43","Scarlatto","4.5","4.5","10025"
"TcSy5I5xHKDK0Uf5_cLOew","112 W 25th St","Italian","{""latitude"":{""N"":""40.74442""},""longitude"":{""N"":""-73.99266""}}","2021-10-12 15:29:44","Cotto","4.5","4.5","10001"
"Fit_iIDn__NPVZpVlKFBFQ","53 W 106 St","Italian","{""latitude"":{""N"":""40.79894""},""longitude"":{""N"":""-73.96174""}}","2021-10-12 15:30:48","Osteria 106","4.5","4.5","10025"
"gyWc5qJRvu26LVQIShdR4Q","331 Lenox Ave","Italian","{""latitude"":{""N"":""40.80894""},""longitude"":{""N"":""-73.94496""}}","2021-10-12 15:31:15","Babbalucci","4","4","10027"
"jku9Fg8JsUbv_LQzg6PK4g","545 E 5th St","Italian","{""latitude"":{""N"":""40.72406""},""longitude"":{""N"":""-73.98226""}}","2021-10-12 15:31:15","Lavagna","4","4","10009"
"Zp-K3ztVTzR-LrWwl_CBgA","18 W 40th St","Italian","{""latitude"":{""N"":""40.7525275894982""},""longitude"":{""N"":""-73.9829860255122""}}","2021-10-12 15:31:15","La Pecora Bianca","4.5","4.5","10018"
"DtnlLLvcqeEUIyZTypHnzw","86 W 3rd St","Italian","{""latitude"":{""N"":""40.729807""},""longitude"":{""N"":""-73.999159""}}","2021-10-12 15:30:48","Il Mulino New York - Downtown","4","4","10012"
"5TX0X8w5ssIACU_pnBEq6g","147 W 43rd St","Italian","{""latitude"":{""N"":""40.75641""},""longitude"":{""N"":""-73.98547""}}","2021-10-12 15:28:41","Tony's Di Napoli","4","4","10036"
"cl97uG2_QtiMBah-_s9w7g","1347 2nd Ave At E 71st St","Italian","{""latitude"":{""N"":""40.76816""},""longitude"":{""N"":""-73.959204""}}","2021-10-12 15:30:48","Il Divo","4.5","4.5","10021"
"ZfyfGGtr7usMlsQP1LdU2g","29-17 23rd Ave","Italian","{""latitude"":{""N"":""40.7748162""},""longitude"":{""N"":""-73.9132582""}}","2021-10-12 15:31:16","Ornella Trattoria Italiana","4","4","11105"
"XlhWNQRGoWyybfXpGBgE3Q","37 E 60th St","Italian","{""latitude"":{""N"":""40.764144""},""longitude"":{""N"":""-73.970195""}}","2021-10-12 15:29:44","Il Mulino New York - Uptown","3.5","3.5","10021"
"FNxOWxts63oDRKwy9Pbfzw","44 E 28th St","Italian","{""latitude"":{""N"":""40.7436553""},""longitude"":{""N"":""-73.9852171""}}","2021-10-12 15:28:42","Tarallucci E Vino - Nomad","4","4","10016"
"TWH4MjLtN1fKlF-7n6YXHg","19 1st Ave","Italian","{""latitude"":{""N"":""40.723625""},""longitude"":{""N"":""-73.988555""}}","2021-10-12 15:28:42","Lil Frankie's","4","4","10003"
"idxD3X7WfLFPZMoFnCRIQQ","32 E 10th St","Italian","{""latitude"":{""N"":""40.7322779619352""},""longitude"":{""N"":""-73.9929321762328""}}","2021-10-12 15:30:13","Il Cantinori","4","4","10003"
"5k_jwjhdFMPUNWhouGNzuA","329 Kent Ave","Italian","{""latitude"":{""N"":""40.71341""},""longitude"":{""N"":""-73.96662""}}","2021-10-12 15:29:45","Misi","4","4","11249"
"3uyBZNbDk2vRFBBWZOdIUA","2335 Arthur Ave","Italian","{""latitude"":{""N"":""40.85434""},""longitude"":{""N"":""-73.889""}}","2021-10-12 15:30:14","Dominick's Restaurant","4","4","10458"
"6Z5OWpaeGGazJHR4LfThsw","28 Cornelia St","Italian","{""latitude"":{""N"":""40.73115""},""longitude"":{""N"":""-74.00233""}}","2021-10-12 15:29:44","Palma","4","4","10014"
"d5ya04K-2A_hI3Xzqe1HeA","236 E 77th St","Italian","{""latitude"":{""N"":""40.77249""},""longitude"":{""N"":""-73.95713""}}","2021-10-12 15:30:13","Caffe Buon Gusto","4","4","10075"
"zuB6VRXwj3QzTh9x-nQIRQ","17 W 26th St","Italian","{""latitude"":{""N"":""40.74413""},""longitude"":{""N"":""-73.98955""}}","2021-10-12 15:31:15","Il Fiorista","4.5","4.5","10010"
"J0OeDwmh5JBhid0A5GvltA","176 Prince St","Italian","{""latitude"":{""N"":""40.7262073""},""longitude"":{""N"":""-74.0018919""}}","2021-10-12 15:28:42","Il Corallo Trattoria","4","4","10012"
"'-KrQ1gOiyXCbffsWyc5SNQ","1 W 67th St","Italian","{""latitude"":{""N"":""40.773515""},""longitude"":{""N"":""-73.978841""}}","2021-10-12 15:31:15","The Leopard at des Artistes","4","4","10023"
"oLg2HxLYChgvMRTK5ZSdKQ","1091 2nd Ave","Italian","{""latitude"":{""N"":""40.75971""},""longitude"":{""N"":""-73.96521""}}","2021-10-12 15:30:47","Kurant","4","4","10022"
"YFvF4r2D-wJOgJAOvanaZQ","234 E 4th St","Italian","{""latitude"":{""N"":""40.723315""},""longitude"":{""N"":""-73.983139""}}","2021-10-12 15:30:14","Gnoccheria By Luzzo's","4","4","10009"
"k5fd-RSdG4IuXnnGSQ5oOw","117 Second Ave","Italian","{""latitude"":{""N"":""40.727966""},""longitude"":{""N"":""-73.988382""}}","2021-10-12 15:28:41","San Marzano Pasta Fresca","4","4","10003"
"hkooeEkd3oPsLD6JJrYpjA","235 E 53rd St","Italian","{""latitude"":{""N"":""40.757323""},""longitude"":{""N"":""-73.967928""}}","2021-10-12 15:28:42","Café Luce","4.5","4.5","10022"
"UpnHg_984LLZ28-kBB5MSQ","574 Columbus Ave","Italian","{""latitude"":{""N"":""40.787762""},""longitude"":{""N"":""-73.971458""}}","2021-10-12 15:31:15","Bella Luna Restaurant","3.5","3.5","10024"
"eMSTTuOUlKEnSOr8lPp3Xg","702 Grand St","Italian","{""latitude"":{""N"":""40.7113172""},""longitude"":{""N"":""-73.9446243""}}","2021-10-12 15:30:14","Ammazzacaffè","4.5","4.5","11211"
"lgFApPVpbXnsIFw1CRJORw","65 E 54th St","Italian","{""latitude"":{""N"":""40.760115""},""longitude"":{""N"":""-73.972686""}}","2021-10-12 15:29:44","Cellini Restaurant","4","4","10022"
"I2lgw_7DUnwD92ND4PN-Ow","133 Mulberry St","Italian","{""latitude"":{""N"":""40.7186467""},""longitude"":{""N"":""-73.9979241""}}","2021-10-12 15:30:13","Aunt Jake's","4","4","10013"
"xsQTIeq-WLkp4ParkTQpMQ","69 W 55th St","Italian","{""latitude"":{""N"":""40.7629335072372""},""longitude"":{""N"":""-73.9776668697596""}}","2021-10-12 15:30:13","PizzArte","4","4","10019"
"Vs8kQ4R381y27AH018gLpg","156 E 2nd St","Italian","{""latitude"":{""N"":""40.7229""},""longitude"":{""N"":""-73.98527""}}","2021-10-12 15:28:41","Supper","4","4","10009"
"JBthOvTegHbrLDiVaCAy5Q","1415 2nd Ave","Italian","{""latitude"":{""N"":""40.770036""},""longitude"":{""N"":""-73.9577755""}}","2021-10-12 15:30:12","Bigoi Venezia","4.5","4.5","10021"
"ZamvzoxEKiJEboO0ZUdogw","165 Mulberry St","Italian","{""latitude"":{""N"":""40.71981""},""longitude"":{""N"":""-73.99722""}}","2021-10-12 15:29:44","Amici Ristorante","4.5","4.5","10013"
"IOHaEgK1zDvUvB3SfKuGCw","64 W 39th St","Italian","{""latitude"":{""N"":""40.7525862175813""},""longitude"":{""N"":""-73.9850713153442""}}","2021-10-12 15:30:48","Parker & Quinn","4","4","10018"
"tRIHhPKryUZ56SfIz6mLiA","117 W 57th St","Italian","{""latitude"":{""N"":""40.76492""},""longitude"":{""N"":""-73.97794""}}","2021-10-12 15:30:48","Angelo's Coal Oven Pizzeria","4","4","10019"
"7_hGsGEkHrjgAiYVjrCFnw","181 Thompson St","Italian","{""latitude"":{""N"":""40.728""},""longitude"":{""N"":""-74.0001497""}}","2021-10-12 15:30:12","Carbone","4","4","10012"
"OAqsZMbjv66nOMqlimnYuQ","1486 2nd Ave","Italian","{""latitude"":{""N"":""40.7722""},""longitude"":{""N"":""-73.95566""}}","2021-10-12 15:28:41","Uva","4","4","10075"
"zwOAiVT4pAmpNGXzj-t5MA","567 Union Ave","Italian","{""latitude"":{""N"":""40.71757""},""longitude"":{""N"":""-73.95236""}}","2021-10-12 15:28:41","Lilia","4","4","11211"
"hDj_0pbi4mFR5p1H1w6igw","36 E 4th St","Italian","{""latitude"":{""N"":""40.7272""},""longitude"":{""N"":""-73.99228""}}","2021-10-12 15:31:15","Misirizzi","4.5","4.5","10003"
"J38XGzriEkMsDfCMt6et_g","178 Lexington Ave","Italian","{""latitude"":{""N"":""40.744435447210506""},""longitude"":{""N"":""-73.9814189""}}","2021-10-12 15:29:45","Vezzo","4","4","10016"
"hzPBADaUBQEL30MGrvKsww","16 W 56th St","Italian","{""latitude"":{""N"":""40.76256""},""longitude"":{""N"":""-73.97566""}}","2021-10-12 15:29:45","Il Tinello Ristorante Italiano","4.5","4.5","10019"
"851S-NEGY5Z1BkXD1fI5UQ","319W 51st St","Italian","{""latitude"":{""N"":""40.763483431616194""},""longitude"":{""N"":""-73.98653200219222""}}","2021-10-12 15:28:41","La Bella Valentina","3.5","3.5","10019"
"78TCGIG1eHMYdyvMpFdDbQ","179 3rd Ave","Italian","{""latitude"":{""N"":""40.7349243164062""},""longitude"":{""N"":""-73.9855880737305""}}","2021-10-12 15:29:43","Follia NYC","4","4","10003"
"RG5atiZtuNtpDu6GrNUQGw","801 9th Ave","Italian","{""latitude"":{""N"":""40.76563298237293""},""longitude"":{""N"":""-73.98769143895947""}}","2021-10-12 15:30:13","NORMA Gastronomia Siciliana","4","4","10019"
"bdKc4CSJPv-XLgxVwrtPrg","93 Baxter St","Italian","{""latitude"":{""N"":""40.71695""},""longitude"":{""N"":""-73.99957""}}","2021-10-12 15:30:48","Forlini's Restaurant","4.5","4.5","10013"
"4RhrQpbhjDmOyXT3qz7v2g","455 Hudson St","Italian","{""latitude"":{""N"":""40.731409""},""longitude"":{""N"":""-74.006984""}}","2021-10-12 15:30:48","Osteria Carlina","4.5","4.5","10014"
"WG639VkTjmK5dzydd1BBJA","235 Mulberry St","Italian","{""latitude"":{""N"":""40.722766""},""longitude"":{""N"":""-73.996233""}}","2021-10-12 15:28:41","Rubirosa","4.5","4.5","10012"
"XHhRAKq6DArQXYhkgvwaow","231 Eldridge St","Italian","{""latitude"":{""N"":""40.7223153441439""},""longitude"":{""N"":""-73.9899454318763""}}","2021-10-12 15:30:14","Spaghetti Incident","4","4","10002"
"hyBM_Xk9Hzp38acTHAHlBQ","600 11th Ave","Italian","{""latitude"":{""N"":""40.76234""},""longitude"":{""N"":""-73.99695""}}","2021-10-12 15:30:48","dell'anima","4","4","10036"
"eWMuXtaBzf0H5u0Vf_zpjw","190 6th Ave","Italian","{""latitude"":{""N"":""40.7263263267119""},""longitude"":{""N"":""-74.0034471165676""}}","2021-10-12 15:30:14","Ciccio","4.5","4.5","10013"
"5MpWHGQ6Qc-M4q1KL_nioA","84 7th Ave","Italian","{""latitude"":{""N"":""40.7395804""},""longitude"":{""N"":""-73.999118""}}","2021-10-12 15:31:15","Bar B","4.5","4.5","10011"
"vXYFa2qzppkGiOiVPrLwDQ","135-58 Lefferts Blvd","Italian","{""latitude"":{""N"":""40.6689814908178""},""longitude"":{""N"":""-73.8216334221041""}}","2021-10-12 15:31:15","Don Peppe","4","4","11420"
"l7OsDvMOO3ji3fg0nT0QzA","1081 3rd Ave","Italian","{""latitude"":{""N"":""40.76441""},""longitude"":{""N"":""-73.96427""}}","2021-10-12 15:29:43","Tony's Di Napoli","4","4","10065"
"yi6jIxzHo-nbAOG4KWuqcw","2 Lexington Ave","Italian","{""latitude"":{""N"":""40.738437""},""longitude"":{""N"":""-73.985686""}}","2021-10-12 15:30:48","Maialino","4","4","10010"
"b6jOwyX4iaagw8YjXqq1sA","2370 Belmont Ave","Italian","{""latitude"":{""N"":""40.854131""},""longitude"":{""N"":""-73.886601""}}","2021-10-12 15:30:13","Antonio's Trattoria","4.5","4.5","10458"
"Z-QmxQZAJEy5GXqA82Bemw","24 Minetta Ln","Italian","{""latitude"":{""N"":""40.730508""},""longitude"":{""N"":""-74.001238""}}","2021-10-12 15:30:48","Da Toscano","5","5","10012"
"IIsJN_ilLI36zGAF3SMCCQ","964 Amsterdam Ave","Italian","{""latitude"":{""N"":""40.8015""},""longitude"":{""N"":""-73.96534""}}","2021-10-12 15:31:16","La Piccola Cucina","4","4","10025"
"7jG0JgpWs4APQRflhIyhhQ","1167 2nd Ave","Italian","{""latitude"":{""N"":""40.76228""},""longitude"":{""N"":""-73.963519""}}","2021-10-12 15:31:15","Lena’s Italian Kitchen","5","5","10065"
"V1kPnrBjxs17oTBExksIqw","67 2nd Ave","Italian","{""latitude"":{""N"":""40.726191""},""longitude"":{""N"":""-73.989755""}}","2021-10-12 15:31:15","SESTINA","4.5","4.5","10003"
"8oO6j7AlnAbMSJs9Oj9GIw","22 East 49th St","Italian","{""latitude"":{""N"":""40.7573689002""},""longitude"":{""N"":""-73.9764462233""}}","2021-10-12 15:28:41","Osteria Delbianco","5","5","10017"
"rpVX-o82EEOX8ZDnM28a_Q","145 E 50th St","Italian","{""latitude"":{""N"":""40.75628""},""longitude"":{""N"":""-73.97144""}}","2021-10-12 15:30:14","Bistango","4","4","10022"
"lwfCl81r5a0mjxDNxNGC9w","47 Bond St","Italian","{""latitude"":{""N"":""40.72583""},""longitude"":{""N"":""-73.99299""}}","2021-10-12 15:29:43","Il Buco Alimentari & Vineria","4","4","10012"
"2MuvmwOuwvGOWkBimhniLA","145 E 49th St","Italian","{""latitude"":{""N"":""40.7557792663574""},""longitude"":{""N"":""-73.9720153808594""}}","2021-10-12 15:30:48","La Bellezza","4","4","10017"
"MCnexHfsclcOpLHS4_2U0A","90 Thompson St","Italian","{""latitude"":{""N"":""40.72517""},""longitude"":{""N"":""-74.00212""}}","2021-10-12 15:31:16","San Carlo Osteria Piemonte","4.5","4.5","10012"
"z8TIY5xLeQptbXxZp3LpsA","15 W 56th St","Italian","{""latitude"":{""N"":""40.762862""},""longitude"":{""N"":""-73.975396""}}","2021-10-12 15:29:43","Felice 56","4.5","4.5","10019"
"iQo5aJwTL_ZrXCdPFKq-RA","1028 3rd Ave","Italian","{""latitude"":{""N"":""40.76283""},""longitude"":{""N"":""-73.96602""}}","2021-10-12 15:30:12","Isle of Capri","4","4","10065"
"7cjT33LfYSk7vrRdEaSr4w","890 2nd Ave","Italian","{""latitude"":{""N"":""40.753188""},""longitude"":{""N"":""-73.969365""}}","2021-10-12 15:28:41","Angeletto Restaurant","4.5","4.5","10017"
"l7Z0p-PkSwIDPLPY1TRl8A","55 E Houston St","Italian","{""latitude"":{""N"":""40.7244923""},""longitude"":{""N"":""-73.9944022""}}","2021-10-12 15:30:13","Emilio's Ballato","4","4","10012"
"dh5r9-SbN8xJ76XvnayWLQ","126 E 7th St","Italian","{""latitude"":{""N"":""40.7262256596862""},""longitude"":{""N"":""-73.9840574049125""}}","2021-10-12 15:29:44","Giano Restaurant","4.5","4.5","10009"
"gSOnfmJaEFvoH55xfieHPA","365 3rd Ave","Italian","{""latitude"":{""N"":""40.74094""},""longitude"":{""N"":""-73.98139""}}","2021-10-12 15:30:12","Macchina","4","4","10016"
"h4VCnZ2aZ33mdenS_ZI7jQ","621 9th Ave","Italian","{""latitude"":{""N"":""40.759761""},""longitude"":{""N"":""-73.992065""}}","2021-10-12 15:29:43","Mama Mia 44 SW","4","4","10036"
"MeUq9lombxM9alxs64tejQ","281 W Broadway","Italian","{""latitude"":{""N"":""40.720756""},""longitude"":{""N"":""-74.004885""}}","2021-10-12 15:30:14","Pepolino Restaurant","4","4","10013"
"J9xVQScnr0lYWl61_mLXMA","2168 Frederick Douglass Blvd","Italian","{""latitude"":{""N"":""40.8049797781916""},""longitude"":{""N"":""-73.9548260014624""}}","2021-10-12 15:30:48","Lido","4","4","10026"
"rJJiGJx3kfMAxtD7P7okHQ","502 Amsterdam Ave","Italian","{""latitude"":{""N"":""40.78666""},""longitude"":{""N"":""-73.97599""}}","2021-10-12 15:28:41","Celeste Restaurant","3.5","3.5","10024"
"26emJlm1YMFyOCezfgVk4g","883 First Ave","Italian","{""latitude"":{""N"":""40.7535386913133""},""longitude"":{""N"":""-73.9666010811925""}}","2021-10-12 15:29:44","Da Raffaele","4.5","4.5","10022"
"faukkggAc_tuJ4THYlf4fg","235 W 48th St","Italian","{""latitude"":{""N"":""40.760868632784""},""longitude"":{""N"":""-73.986348802868""}}","2021-10-12 15:29:45","La Masseria","4","4","10036"
"LfRiA6RORToZUSJUHkZBVA","457 Court St","Italian","{""latitude"":{""N"":""40.677328""},""longitude"":{""N"":""-73.997972""}}","2021-10-12 15:31:15","Frankies 457 Spuntino","4","4","11231"
"IErfGS0DASSJfYU73m0Sqg","649 Washington St","Italian","{""latitude"":{""N"":""40.73285""},""longitude"":{""N"":""-74.00847""}}","2021-10-12 15:28:42","Malatesta Trattoria","4","4","10014"
"yc4vsT-Q4Ej1_9hr94DxkQ","140 W 13th St","Italian","{""latitude"":{""N"":""40.7372""},""longitude"":{""N"":""-73.99919""}}","2021-10-12 15:29:43","Sotto 13","4","4","10011"
"XyICIfSun7HWtBEUFux2PQ","169 9th Ave","Italian","{""latitude"":{""N"":""40.7445631""},""longitude"":{""N"":""-74.0030779""}}","2021-10-12 15:30:48","Bocca Di Bacco","3.5","3.5","10011"
"LTi4_wcCVmqQeJ_jgTEbOQ","231 Mott St","Italian","{""latitude"":{""N"":""40.722647""},""longitude"":{""N"":""-73.995246""}}","2021-10-12 15:29:43","Emporio","4","4","10012"
"5Akss-swwfyoSVeIsDBbvw","37 W 17th St","Italian","{""latitude"":{""N"":""40.73881""},""longitude"":{""N"":""-73.99407""}}","2021-10-12 15:28:42","Basta Pasta","4","4","10011"
"hpRrYBbKUqv8ewFKDjbjoA","316 Court St","Italian","{""latitude"":{""N"":""40.683438""},""longitude"":{""N"":""-73.995711""}}","2021-10-12 15:30:13","Gersi","4.5","4.5","11231"
"MH08_pIRKsUSwfkVYxUE7w","2211 Frederick Douglass Blvd","Italian","{""latitude"":{""N"":""40.8064392068585""},""longitude"":{""N"":""-73.9540110111145""}}","2021-10-12 15:30:48","Vinatería","4","4","10026"
"d15lwNLOlLSeaAYqPadntw","132 E 39th St","Italian","{""latitude"":{""N"":""40.749270880468""},""longitude"":{""N"":""-73.977082744053""}}","2021-10-12 15:30:47","Sam's Place","4","4","10016"
"yZJbealagfujEkgesAl2hA","170 Thompson St","Italian","{""latitude"":{""N"":""40.7276""},""longitude"":{""N"":""-74.000045""}}","2021-10-12 15:28:41","Lupa","4","4","10012"
"pk89jzL1RsE9U0thf_z6tw","377 Greenwich St","Italian","{""latitude"":{""N"":""40.7198601300801""},""longitude"":{""N"":""-74.010039072422""}}","2021-10-12 15:30:13","Locanda Verde","4","4","10013"
"pFesQXdrv75mTDztZzOiVg","1043 2nd Ave","Italian","{""latitude"":{""N"":""40.758151486516""},""longitude"":{""N"":""-73.9662031084299""}}","2021-10-12 15:30:48","Angelo's Pizza","3","3","10022"
"22nKUyCIbpnzR6R3_g1ptQ","200 W 44th St","Italian","{""latitude"":{""N"":""40.75749""},""longitude"":{""N"":""-73.98662""}}","2021-10-12 15:28:41","Carmine's Italian Restaurant - Times Square","4","4","10036"
"vAMKgIUWCrYxjfhceCCNAQ","306 E 81st St","Italian","{""latitude"":{""N"":""40.7742854""},""longitude"":{""N"":""-73.9537163""}}","2021-10-12 15:31:16","Sandro's","4","4","10028"
"WNOUPEZ6J8SZVSaK6Q3e-A","8921 Old River Rd","Italian","{""latitude"":{""N"":""40.8048834508642""},""longitude"":{""N"":""-73.9934416639218""}}","2021-10-12 15:31:15","Porto By Antonio","4.5","4.5","07047"
"V0zC3awsklyxC0GFzmaTLg","342 W 57th St","Italian","{""latitude"":{""N"":""40.7675056""},""longitude"":{""N"":""-73.9851073""}}","2021-10-12 15:31:15","Sfilatino Italian Gourmet","4","4","10019"
"fH8DkdRerw5LJ7fZZHRfeA","111 N 12th St","Italian","{""latitude"":{""N"":""40.722121""},""longitude"":{""N"":""-73.956678""}}","2021-10-12 15:28:41","Leuca","4","4","11249"
"3qIISjUYn1tbqHXi7nCLXg","242 E 50th St","Italian","{""latitude"":{""N"":""40.75502""},""longitude"":{""N"":""-73.96913""}}","2021-10-12 15:28:41","Sofia Wine Bar","4","4","10022"
"'-Td-YEPTOUq2H3LRWgRxUw","302 W 37th St","Italian","{""latitude"":{""N"":""40.75414""},""longitude"":{""N"":""-73.99245""}}","2021-10-12 15:30:48","Non Solo Piada","4.5","4.5","10018"
"77llOAEwInvK-oC2AHZ4nQ","378 3rd Ave","Italian","{""latitude"":{""N"":""40.74165""},""longitude"":{""N"":""-73.98154""}}","2021-10-12 15:29:44","Coppola's East","4","4","10016"
"ZVa3-O6LMxZXSpKG0J1h-w","621 Hudson St","Italian","{""latitude"":{""N"":""40.7378601855952""},""longitude"":{""N"":""-74.0058052539825""}}","2021-10-12 15:31:15","Piccolo Angolo Restaurant","4","4","10014"
"MphfKkYFEe0BDQ6hZ0A5fA","186 Grand St","Italian","{""latitude"":{""N"":""40.7194089547259""},""longitude"":{""N"":""-73.9973777877722""}}","2021-10-12 15:30:14","Gelso & Grand","4.5","4.5","10013"
"KCBfW6sWl9Gx-LvMff08jg","218 Lafayette St","Italian","{""latitude"":{""N"":""40.7219179851303""},""longitude"":{""N"":""-73.9976472073402""}}","2021-10-12 15:30:14","Osteria Morini","4","4","10012"
"dc3hkLkAqCSxDWQzrx-g9A","57 W 57th St","Italian","{""latitude"":{""N"":""40.7644044527436""},""longitude"":{""N"":""-73.9767805051616""}}","2021-10-12 15:30:13","Quality Italian","4","4","10019"
"J0SZjwe0Rc-H6mzl0oByxQ","984 2nd Ave","Italian","{""latitude"":{""N"":""40.75611""},""longitude"":{""N"":""-73.96728""}}","2021-10-12 15:29:44","Mimi's Italian Restaurant & Piano Bar","3.5","3.5","10022"
"'-hUvO0C0A-pGZdiSKvjoFw","110 Waverly Pl","Italian","{""latitude"":{""N"":""40.732283""},""longitude"":{""N"":""-73.999284""}}","2021-10-12 15:29:43","Babbo","4","4","10011"
"tLZfepIfSf0a80zHQTbTGQ","2357 Arthur Ave","Italian","{""latitude"":{""N"":""40.854779""},""longitude"":{""N"":""-73.888474""}}","2021-10-12 15:29:44","Trattoria Zero Otto Nove","4","4","10458"
"AUifp6IDKzmorCM6vY2fug","195 10th Ave","Italian","{""latitude"":{""N"":""40.7468940064083""},""longitude"":{""N"":""-74.0049896784992""}}","2021-10-12 15:29:44","Pepe Giallo","4","4","10011"
