"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"iQB37FNqD_G5_QMrp9ovnw","42 Rivington St","French","{""latitude"":{""N"":""40.7210234741789""},""longitude"":{""N"":""-73.9910054106201""}}","2021-10-12 15:13:28","Jadis","4","4","10002"
"nRO136GRieGtxz18uD61DA","11 Madison Ave","French","{""latitude"":{""N"":""40.7416907417333""},""longitude"":{""N"":""-73.9872074872255""}}","2021-10-12 15:13:29","Eleven Madison Park","4.5","4.5","10010"
"OwcGML0xYT-t4vmMthgOkA","29 E 65th St","French","{""latitude"":{""N"":""40.7673434""},""longitude"":{""N"":""-73.9682993""}}","2021-10-12 15:13:30","Match 65 Brasserie","3.5","3.5","10065"
"PBUIaPtgnhmdHE3KHglK-g","1 Central Park W","French","{""latitude"":{""N"":""40.7691122743293""},""longitude"":{""N"":""-73.9814290717583""}}","2021-10-12 15:12:24","Jean-Georges","4","4","10023"
"N66LlG3W6Tw5LhUtAE7h1w","123 W 44th St","French","{""latitude"":{""N"":""40.75667""},""longitude"":{""N"":""-73.98414""}}","2021-10-12 15:13:30","Cafe Un Deux Trois","3.5","3.5","10036"
"_FlytyN_g4CjBL14JvrjBw","225 Columbus Ave","French","{""latitude"":{""N"":""40.776204""},""longitude"":{""N"":""-73.979266""}}","2021-10-12 15:12:24","Manny's Bistro","3.5","3.5","10023"
"g6R8iwi__IDy8plQy0v9WQ","242 Mott St","French","{""latitude"":{""N"":""40.7231802723335""},""longitude"":{""N"":""-73.9946175625656""}}","2021-10-12 15:12:24","Café Gitane","4","4","10012"
"7N6Jle8ovxzAiiwwtE77Yw","One Vanderbilt Ave","French","{""latitude"":{""N"":""40.7524571""},""longitude"":{""N"":""-73.978131""}}","2021-10-12 15:11:30","Le Pavillon","4.5","4.5","10017"
"a0AvIH1UnFmqAXhZDEQtrw","1 E 15th St","French","{""latitude"":{""N"":""40.73662""},""longitude"":{""N"":""-73.99272""}}","2021-10-12 15:13:37","Tocqueville Restaurant","4","4","10003"
"aUakHsv3bAk6tDtLe96rIA","14 1st Ave","French","{""latitude"":{""N"":""40.72339""},""longitude"":{""N"":""-73.98817""}}","2021-10-12 15:11:21","Lucien","3.5","3.5","10009"
"GBJOu9Rk4JqqWjB8ddYudw","53 Howard St","French","{""latitude"":{""N"":""40.7202236743825""},""longitude"":{""N"":""-74.0021909441629""}}","2021-10-12 15:12:23","La Mercerie","3","3","10013"
"cRmRAl5HHJcysKBSrHivHA","265 W 20th St","French","{""latitude"":{""N"":""40.7433797337789""},""longitude"":{""N"":""-73.9994259551167""}}","2021-10-12 15:14:26","Lamano Chelsea","4","4","10011"
"Gfo-8z_CMOpHZVhX-HKD0g","189 Amsterdam Ave","French","{""latitude"":{""N"":""40.77643""},""longitude"":{""N"":""-73.983""}}","2021-10-12 15:13:29","Vanguard Wine Bar","4","4","10023"
"8cT6XDwI9KiCaoVohlx42Q","50 W 22nd St","French","{""latitude"":{""N"":""40.74174""},""longitude"":{""N"":""-73.992627""}}","2021-10-12 15:13:29","BXL Zoute","4","4","10010"
"DZaN3bNWfwcm__sNw5bvDg","60 E 65th St","French","{""latitude"":{""N"":""40.7667736797858""},""longitude"":{""N"":""-73.967607""}}","2021-10-12 15:11:24","Daniel","4.5","4.5","10065"
"49ST--X1jcIPzUIM1O3K6w","221 Knickerbocker Ave","French","{""latitude"":{""N"":""40.703252""},""longitude"":{""N"":""-73.925889""}}","2021-10-12 15:08:59","Mominette","4","4","11237"
"uBGjcW-GuYy_qSvMykuISA","128 Macdougal St","French","{""latitude"":{""N"":""40.730022""},""longitude"":{""N"":""-74.000152""}}","2021-10-12 15:12:24","Pommes Frites","4.5","4.5","10012"
"ujk4ucblDD3TwRderV-Q9Q","1 W 59th St","French","{""latitude"":{""N"":""40.76453""},""longitude"":{""N"":""-73.97389""}}","2021-10-12 15:11:30","Tartinery","4","4","10019"
"TQzGf4k3HXyMbnNkYKKQSw","791 Washington Ave","French","{""latitude"":{""N"":""40.673109""},""longitude"":{""N"":""-73.9626279""}}","2021-10-12 15:11:25","Oxalis","4.5","4.5","11238"
"mxDfu4bHwSXoCr3FRpyMsw","238 Malcolm X Blvd","French","{""latitude"":{""N"":""40.68501""},""longitude"":{""N"":""-73.92961""}}","2021-10-12 15:14:26","L'Antagoniste","4.5","4.5","11221"
"ArfL-sU2FaB73WV1qQ4c6Q","346 Bedford Ave","French","{""latitude"":{""N"":""40.71244""},""longitude"":{""N"":""-73.96275""}}","2021-10-12 15:14:27","Simple Cafe & Restaurant","4","4","11249"
