"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"wLvcBF3tbvu5h6XDYfm7DA","41 E 7th St","British","{""latitude"":{""N"":""40.7283252192663""},""longitude"":{""N"":""-73.9886448736218""}}","2021-10-12 15:52:21","Burp Castle","4","4","10003"
"kMxXLrASxsbmS-ZzAaBe-A","287 3rd Ave","British","{""latitude"":{""N"":""40.73825""},""longitude"":{""N"":""-73.98321""}}","2021-10-12 15:52:34","Molly's","4","4","10010"
"hpzm2ZMMccvsm3etCxnJEw","839 W 181st St","British","{""latitude"":{""N"":""40.8514803804586""},""longitude"":{""N"":""-73.9399689480721""}}","2021-10-12 15:52:21","Le Chéile","4","4","10033"
"ryvBsB9FrBBZDak87iGS1w","158 E 48th St","British","{""latitude"":{""N"":""40.7547012104496""},""longitude"":{""N"":""-73.972255513072""}}","2021-10-12 15:52:47","Sea Fire Grill","4.5","4.5","10017"
"XghOzJn16M-nvaKMOdC5og","110 Rivington St","British","{""latitude"":{""N"":""40.720079""},""longitude"":{""N"":""-73.987785""}}","2021-10-12 15:52:58","Verlaine","4","4","10002"
"iaO4XudTeTKb6FiKMEkpaQ","522-526 Franklin Ave","British","{""latitude"":{""N"":""40.82391510634746""},""longitude"":{""N"":""-74.15455385508385""}}","2021-10-12 15:52:58","MEAL","4","4","07110"
"C-8mGN7lt5rIraO5n-15ug","956 2nd Ave","British","{""latitude"":{""N"":""40.755165""},""longitude"":{""N"":""-73.967868""}}","2021-10-12 15:52:27","The Smith","4","4","10022"
"VN7CdSCyo-ZWquo_ouGoVA","96 Ave C","British","{""latitude"":{""N"":""40.723652""},""longitude"":{""N"":""-73.978836""}}","2021-10-12 15:52:20","Alphabet City Beer Company","4.5","4.5","10009"
"'-dQexkmhlgbiKvZ94jBmjQ","55 Irving Pl","British","{""latitude"":{""N"":""40.7360568971331""},""longitude"":{""N"":""-73.9872401005554""}}","2021-10-12 15:52:57","Dear Irving","4","4","10003"
"j8DFd-bxnvM_UfHnDLIA0g","43 Murray St","British","{""latitude"":{""N"":""40.7141113""},""longitude"":{""N"":""-74.009201""}}","2021-10-12 15:52:56","Woodrow's","4","4","10007"
"50eKjWOB-H9iuo1ocACOaQ","1136 1st Ave","British","{""latitude"":{""N"":""40.7616660604253""},""longitude"":{""N"":""-73.9601389691234""}}","2021-10-12 15:52:59","Imli Urban Indian Food","4.5","4.5","10065"
"siMk2bf7QomxjAY0hD3BFQ","501 Garden St","British","{""latitude"":{""N"":""40.7425922""},""longitude"":{""N"":""-74.0309736""}}","2021-10-12 15:52:21","Moran's","4.5","4.5","07030"
"2YPmpAaue_v1t0tb1PoHWw","135 Washington St","British","{""latitude"":{""N"":""40.73855""},""longitude"":{""N"":""-74.03019""}}","2021-10-12 15:52:33","The Brass Rail Hoboken","3.5","3.5","07030"
"f4QBa0khsF9Ut99Tc9IMIA","240 W 52nd St","British","{""latitude"":{""N"":""40.76301""},""longitude"":{""N"":""-73.98416""}}","2021-10-12 15:52:47","Haswell Green's","4.5","4.5","10019"
"J6WUjE6i1vAJFVKEdUtupQ","239 Bloomfield St","British","{""latitude"":{""N"":""40.74""},""longitude"":{""N"":""-74.03077""}}","2021-10-12 15:52:28","Cork City","4","4","07030"
"16ZnHpuaaBt92XWeJHCC5A","3 Greenwich Ave","British","{""latitude"":{""N"":""40.733798036104304""},""longitude"":{""N"":""-73.99977392649927""}}","2021-10-12 15:52:47","Olio e Piú","4.5","4.5","10014"
"s4dRPq3hzy2Df-pCDHcVSg","29 E 30th St","British","{""latitude"":{""N"":""40.7451615""},""longitude"":{""N"":""-73.9842359""}}","2021-10-12 15:52:57","The Crooked Knife","3.5","3.5","10016"
"1ExwosnCMtb7D3SF5ovo6w","36-12 Ditmars Blvd","British","{""latitude"":{""N"":""40.7739""},""longitude"":{""N"":""-73.908""}}","2021-10-12 15:52:47","The Pomeroy","4.5","4.5","11105"
"dYm7DXMy1r8kCmKiz1MO8w","945 2nd Ave","British","{""latitude"":{""N"":""40.755136""},""longitude"":{""N"":""-73.968683""}}","2021-10-12 15:52:34","Crave Fishbar","4","4","10022"
"me1IBLFIImlQsafNPvMKdQ","32-01 35th Ave","British","{""latitude"":{""N"":""40.7578""},""longitude"":{""N"":""-73.9275""}}","2021-10-12 15:52:47","Snowdonia","3.5","3.5","11106"
"QKiVXF-Y1IK_NkRfvtY4sQ","147 W 24th St","British","{""latitude"":{""N"":""40.7445145622588""},""longitude"":{""N"":""-73.9940418298492""}}","2021-10-12 15:52:33","One Star","4.5","4.5","10011"
"EYjn8wQKq38xpesxSIG1kg","89 Wyckoff Ave","British","{""latitude"":{""N"":""40.705176""},""longitude"":{""N"":""-73.920148""}}","2021-10-12 15:52:27","Left Hand Path","4.5","4.5","11237"
"iNiq1vgWpEa48jlPAce8wQ","35-12 Ditmars Blvd","British","{""latitude"":{""N"":""40.774416""},""longitude"":{""N"":""-73.908739""}}","2021-10-12 15:52:56","The Thirsty Koala","4.5","4.5","11105"
"MyQV4i518ZO4CLudtR8gLA","117 E 60th St","British","{""latitude"":{""N"":""40.763409""},""longitude"":{""N"":""-73.968449""}}","2021-10-12 15:52:28","The Bar Room","4","4","10022"
"np98mkA22LYf6kCwCL59pw","352 Bedford Ave","British","{""latitude"":{""N"":""40.7122932799856""},""longitude"":{""N"":""-73.9628687873483""}}","2021-10-12 15:52:58","Rabbithole Restaurant","4","4","11211"
"eGfpa9r0aGtN3V8ZwgaOEw","1647 2nd Ave","British","{""latitude"":{""N"":""40.7775579""},""longitude"":{""N"":""-73.9521892""}}","2021-10-12 15:52:28","The Supply House","4","4","10028"
"PHSsvGDW6Rh2pGWEDTrDew","315 10th Ave","British","{""latitude"":{""N"":""40.75105092190377""},""longitude"":{""N"":""-74.00194808204913""}}","2021-10-12 15:52:56","Death Ave","4","4","10001"
"vRPIyINPzX1depGmOp6svA","98 Kingsland Rd","British","{""latitude"":{""N"":""40.8252898972273""},""longitude"":{""N"":""-74.1381025314331""}}","2021-10-12 15:52:33","The Shannon Rose","3.5","3.5","07014"
"8NVN6Nldm7AGoGaABBZMRw","13 W 26th St","British","{""latitude"":{""N"":""40.74409""},""longitude"":{""N"":""-73.98945""}}","2021-10-12 15:52:47","Izakaya NoMad","4","4","10010"
"'-MXQI-AjTJViEekzs_5_8A","447 Bergen St","British","{""latitude"":{""N"":""40.681277""},""longitude"":{""N"":""-73.976069""}}","2021-10-12 15:52:34","Corner Delhi","4","4","11217"
"4MqJOLaeqCgBFQmMFPfe3g","210 Smith St","British","{""latitude"":{""N"":""40.6846046447754""},""longitude"":{""N"":""-73.9921875""}}","2021-10-12 15:52:56","Clover Club","4","4","11201"
"uFRbWHqcD3mh5HX_vkQm8A","211 Ave A","British","{""latitude"":{""N"":""40.72993""},""longitude"":{""N"":""-73.9809""}}","2021-10-12 15:52:47","Drop Off Service","4","4","10009"
"n8p5g3-Fu1RBKx35QhiaXg","122 St Marks Pl","British","{""latitude"":{""N"":""40.7268537""},""longitude"":{""N"":""-73.9838067""}}","2021-10-12 15:52:56","Bua","4","4","10009"
"JNkK9xp-hTWxsLrboPWC3Q","123 W 45th St","British","{""latitude"":{""N"":""40.7574091835053""},""longitude"":{""N"":""-73.9837408764447""}}","2021-10-12 15:52:33","The Perfect Pint","4","4","10036"
"ph-GkrDhM1pBwbs-pfvV1A","67 Clinton St","British","{""latitude"":{""N"":""40.71941""},""longitude"":{""N"":""-73.98501""}}","2021-10-12 15:52:33","Garfunkel's","4","4","10002"
"mosd9Voq5Ws6k6Uduii_ww","1900 Broadway","British","{""latitude"":{""N"":""40.7718443592464""},""longitude"":{""N"":""-73.9818808860381""}}","2021-10-12 15:52:28","Bar Boulud","3.5","3.5","10023"
"lhEzTykkqFz92Vq2uILtyw","344 Bowery","British","{""latitude"":{""N"":""40.7263350655""},""longitude"":{""N"":""-73.9920476876""}}","2021-10-12 15:52:20","The Wren","4","4","10012"
"I8GbxMc0TVH5zdgkvPTJBA","33-15 Ditmars Blvd","British","{""latitude"":{""N"":""40.7751779476155""},""longitude"":{""N"":""-73.9092504946148""}}","2021-10-12 15:52:46","Rivercrest","4","4","11105"
"uoT2_Wrt1noD6kZOID7tUg","100 W Houston St","British","{""latitude"":{""N"":""40.7273779""},""longitude"":{""N"":""-74.00025""}}","2021-10-12 15:52:21","Jane","4","4","10012"
"4FtqGBB96denVJu8KnuGKg","1754 2nd Ave","British","{""latitude"":{""N"":""40.781258""},""longitude"":{""N"":""-73.948988""}}","2021-10-12 15:52:20","The Milton","4","4","10128"
"GW42yOQB6G97Pc0KujI3lA","57-24 Roosevelt Ave","British","{""latitude"":{""N"":""40.7452467497759""},""longitude"":{""N"":""-73.9068230114332""}}","2021-10-12 15:52:47","Donovan's Pub","4","4","11377"
"MLFKsPTgN2EHEyD4cPZznQ","358 East 57th St","British","{""latitude"":{""N"":""40.758244""},""longitude"":{""N"":""-73.963522""}}","2021-10-12 15:52:27","Neary's","4","4","10022"
"E8gpCgCVaO2hNEPTrh4n2A","698 Nostrand Ave","British","{""latitude"":{""N"":""40.67478""},""longitude"":{""N"":""-73.95018""}}","2021-10-12 15:52:57","The Ryerson","4.5","4.5","11216"
"9AXTJkwXdWaJaQkCjpj6mA","348 Wythe Ave","British","{""latitude"":{""N"":""40.714145""},""longitude"":{""N"":""-73.965322""}}","2021-10-12 15:52:47","Sunday in Brooklyn","4","4","11249"
"Kmi3Fm26aRRMLpQz4cf8XQ","520 8th Ave","British","{""latitude"":{""N"":""40.7538807491515""},""longitude"":{""N"":""-73.9919900171967""}}","2021-10-12 15:52:28","Houndstooth Pub","3","3","10018"
"HhXM_ZKngz5oY6Hhjo8MqA","627 5th Ave","British","{""latitude"":{""N"":""40.6631969""},""longitude"":{""N"":""-73.991061""}}","2021-10-12 15:52:47","Freddy's Bar","4.5","4.5","11215"
"3ESlPTtjsEsyI5jhJFvBbw","36 Water St","British","{""latitude"":{""N"":""40.7032627""},""longitude"":{""N"":""-74.0107867""}}","2021-10-12 15:52:34","The Porterhouse Brewing Company","4","4","10004"
"HZoA3-oZiS3DbMonlgclAw","28 W 53rd St","British","{""latitude"":{""N"":""40.7609798759222""},""longitude"":{""N"":""-73.9773128181696""}}","2021-10-12 15:52:34","Grand Salon","4","4","10019"
"jf3JRaxUYU93x8LFU-8gkA","115 E18th St","British","{""latitude"":{""N"":""40.7368323318866""},""longitude"":{""N"":""-73.9877132715179""}}","2021-10-12 15:52:33","GupShup","4","4","10003"
"qtFJ6T6-bO7IhOpgWb7XLg","359 Metropolitan Ave","British","{""latitude"":{""N"":""40.714355""},""longitude"":{""N"":""-73.955955""}}","2021-10-12 15:52:33","Spuyten Duyvil","4","4","11211"
"GlSWzWVmQsKLGxySYSGRbQ","138 W 25th St","British","{""latitude"":{""N"":""40.7447532620452""},""longitude"":{""N"":""-73.9934939850447""}}","2021-10-12 15:52:21","Smithfield Hall","4","4","10001"
"xd7ioU33jkwx0hQ3kUNIOg","210 Prospect Park W","British","{""latitude"":{""N"":""40.66063""},""longitude"":{""N"":""-73.98056""}}","2021-10-12 15:52:29","The Double Windsor","4","4","11215"
"XO3yD87rTPz9o6Dy9qRaJg","190 W 4th St","British","{""latitude"":{""N"":""40.7327497""},""longitude"":{""N"":""-74.0021829""}}","2021-10-12 15:52:28","The Spaniard","4","4","10014"
"W_o2Hu_L53VQTpb5q29Kuw","28 Cliff St","British","{""latitude"":{""N"":""40.70806""},""longitude"":{""N"":""-74.0051""}}","2021-10-12 15:52:47","Ryan Maguire's Bar & Restaurant","4","4","10038"
"nsAU6F2vmdnphmfIa_RuWg","44 Berry St","British","{""latitude"":{""N"":""40.7211890204726""},""longitude"":{""N"":""-73.9570004492998""}}","2021-10-12 15:52:47","Mable's Smokehouse & Banquet Hall","4","4","11249"
"3NbhYebjZPjLTWZZyRuhsw","243 E 14th St","British","{""latitude"":{""N"":""40.7327766418457""},""longitude"":{""N"":""-73.9852142333984""}}","2021-10-12 15:52:20","The Winslow Gin House and Eatery","4.5","4.5","10003"
"kExRD3nL8Z2TntRtW5ACiw","442 Valley Brook Ave","British","{""latitude"":{""N"":""40.811""},""longitude"":{""N"":""-74.12342""}}","2021-10-12 15:52:20","The Thistle Fish And Chips","4","4","07032"
"pDUQF3IgvqZfT31luMgwTA","232 W 14th St","British","{""latitude"":{""N"":""40.739015""},""longitude"":{""N"":""-74.001506""}}","2021-10-12 15:52:58","CK14  The Crooked Knife","4","4","10011"
"vHyyn-ef4IvuHVJK8KqDtg","983 Communipaw Ave","British","{""latitude"":{""N"":""40.723509""},""longitude"":{""N"":""-74.08995""}}","2021-10-12 15:52:20","The Chippery","4.5","4.5","07304"
"OiSjFh06dsNonI0cPXMSOw","303 E 85th St","British","{""latitude"":{""N"":""40.777292""},""longitude"":{""N"":""-73.951854""}}","2021-10-12 15:52:47","Bondurants","4","4","10028"
"O6RBNHBleB0mCb2dAanxCw","390 Park Ave","British","{""latitude"":{""N"":""40.759741""},""longitude"":{""N"":""-73.972956""}}","2021-10-12 15:52:58","Casa Lever","4","4","10022"
"ihd2cISx6muy6bKVPhA4cg","20 Hudson Yards","British","{""latitude"":{""N"":""40.7533936""},""longitude"":{""N"":""-74.00174205487694""}}","2021-10-12 15:52:20","Queensyard","3.5","3.5","10001"
"w4cFJhUpjGXqqWBd3BbY4w","Freeman Alley","British","{""latitude"":{""N"":""40.721988""},""longitude"":{""N"":""-73.992466""}}","2021-10-12 15:52:58","Freemans","4","4","10002"
"P3NfoMjBy_o2BTNNZ-5okg","9 Doyers St","British","{""latitude"":{""N"":""40.71434""},""longitude"":{""N"":""-73.99822""}}","2021-10-12 15:52:29","Apotheke","4","4","10013"
"5wDbAclRoX71FCn-Dj5M-Q","120 W 44th St","British","{""latitude"":{""N"":""40.756387""},""longitude"":{""N"":""-73.98436""}}","2021-10-12 15:52:34","The Long Room","3.5","3.5","10036"
"DUYxe9yYAx3GQiZXub5pmA","347 Graham Ave","British","{""latitude"":{""N"":""40.71488""},""longitude"":{""N"":""-73.94471""}}","2021-10-12 15:52:28","Mother's","3.5","3.5","11211"
"i6TXF9Oh-0TFb3AsifIuYg","724 Franklin Ave","British","{""latitude"":{""N"":""40.673874""},""longitude"":{""N"":""-73.957101""}}","2021-10-12 15:52:57","The Crown Inn","4","4","11238"
"Xq9uOJz0U1iugBqRoQt1hA","315 W 39th St","British","{""latitude"":{""N"":""40.75585""},""longitude"":{""N"":""-73.99214""}}","2021-10-12 15:52:27","Tír na Nóg","4","4","10018"
"Ujjazj0UBN7-4GyImezpUg","899 Broadway","British","{""latitude"":{""N"":""40.69798""},""longitude"":{""N"":""-73.93679""}}","2021-10-12 15:52:59","St. Elias Bar","4.5","4.5","11206"
